,StudentID,CourseID,Name,StudyOrNot,Semester,Group
515,11,16,Những môn chính học kỳ 4,1,4,0
516,11,17,Hệ quản trị cơ sở dữ liệu,0,4,1
517,11,18,Tương tác người máy,0,4,1
518,11,19,Thương mại điện tử,0,4,1
519,11,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
520,11,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
521,11,22,Lập trình GUI với Qt Framework,0,4,2
522,11,23,Những môn chính học kỳ 5,1,5,0
523,11,24,Tâm lí học đại cương,0,5,1
524,11,25,Cơ sở văn hóa Việt Nam,0,5,1
525,11,26,Xã hội học,0,5,1
526,11,27,Tiếng Việt thực hành,0,5,1
527,11,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
528,11,29,Hội họa,0,5,1
529,11,30,Những môn chính học kỳ 6,1,6,0
530,11,31,Lập trình phân tán với công nghệ .NET,0,6,1
531,11,32,Lập trình phân tán với công nghệ Java,0,6,1
532,11,33,Lập trình mạng với Qt Framework,0,6,1
533,11,34,Khai thác dữ liệu và ứng dụng,0,6,2
534,11,35,Kỹ thuật điện tử ,0,6,2
535,11,36,Lập trình phân tích dữ liệu 1,0,6,2
536,11,37,Những môn chính học kỳ 7,1,7,0
537,11,38,Lập trình WWW (.NET),0,7,1
538,11,39,Lập trình WWW (Java),0,7,1
539,11,40,Lập trình IoTs,0,7,1
540,11,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
541,11,42,Những môn chính học kỳ 8,1,8,0
542,11,43,Lập trình phân tích dữ liệu 2 ,0,8,1
543,11,44,Automat & ngôn ngữ hình thức ,0,8,1
544,11,45,Lập trình thiết bị di động nâng cao ,0,8,1
545,11,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
546,11,47,Nhập môn dữ liệu lớn ,0,8,2
547,11,48,Quản lý dự án CNTT,0,8,2
548,11,49,Tiếp thị điện tử ,0,8,2
549,11,50,Những môn chính học kỳ 9,1,9,0
550,12,1,Những môn chính học kỳ 1,1,1,0
551,12,2,Những môn chính học kỳ 2,1,1,0
552,12,3,Logic học,0,2,1
553,12,4,Phương pháp tính,0,2,1
554,12,5,Vật lý đại cương,1,2,1
555,12,6,Toán ứng dụng,0,2,1
556,12,7,Hàm phức và phép biến đổi Laplace,0,2,1
557,12,8,Những môn chính học kỳ 3,1,3,0
558,12,9,Kỹ năng xây dựng kế hoạch ,0,3,1
559,12,10,Quản trị học,0,3,1
560,12,11,Quản trị doanh nghiệp,0,3,1
561,12,12,Kế toán cơ bản,0,3,1
562,12,13,Môi trường và con người ,0,3,1
563,12,14,Giao tiếp kinh doanh,0,3,1
564,12,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,1,3,1
565,12,16,Những môn chính học kỳ 4,1,4,0
566,12,17,Hệ quản trị cơ sở dữ liệu,1,4,1
567,12,18,Tương tác người máy,0,4,1
568,12,19,Thương mại điện tử,0,4,1
569,12,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
570,12,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
571,12,22,Lập trình GUI với Qt Framework,0,4,2
572,12,23,Những môn chính học kỳ 5,1,5,0
573,12,24,Tâm lí học đại cương,0,5,1
574,12,25,Cơ sở văn hóa Việt Nam,0,5,1
575,12,26,Xã hội học,0,5,1
576,12,27,Tiếng Việt thực hành,0,5,1
577,12,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
578,12,29,Hội họa,0,5,1
579,12,30,Những môn chính học kỳ 6,1,6,0
580,12,31,Lập trình phân tán với công nghệ .NET,0,6,1
581,12,32,Lập trình phân tán với công nghệ Java,0,6,1
582,12,33,Lập trình mạng với Qt Framework,0,6,1
583,12,34,Khai thác dữ liệu và ứng dụng,0,6,2
584,12,35,Kỹ thuật điện tử ,0,6,2
585,12,36,Lập trình phân tích dữ liệu 1,0,6,2
586,12,37,Những môn chính học kỳ 7,1,7,0
587,12,38,Lập trình WWW (.NET),0,7,1
588,12,39,Lập trình WWW (Java),0,7,1
589,12,40,Lập trình IoTs,0,7,1
590,12,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
591,12,42,Những môn chính học kỳ 8,1,8,0
592,12,43,Lập trình phân tích dữ liệu 2 ,0,8,1
593,12,44,Automat & ngôn ngữ hình thức ,0,8,1
594,12,45,Lập trình thiết bị di động nâng cao ,0,8,1
595,12,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
596,12,47,Nhập môn dữ liệu lớn ,0,8,2
597,12,48,Quản lý dự án CNTT,0,8,2
598,12,49,Tiếp thị điện tử ,0,8,2
599,12,50,Những môn chính học kỳ 9,1,9,0
600,13,1,Những môn chính học kỳ 1,1,1,0
601,13,2,Những môn chính học kỳ 2,1,1,0
602,13,3,Logic học,0,2,1
603,13,4,Phương pháp tính,0,2,1
604,13,5,Vật lý đại cương,1,2,1
605,13,6,Toán ứng dụng,0,2,1
606,13,7,Hàm phức và phép biến đổi Laplace,0,2,1
607,13,8,Những môn chính học kỳ 3,1,3,0
608,13,9,Kỹ năng xây dựng kế hoạch ,0,3,1
609,13,10,Quản trị học,1,3,1
610,13,11,Quản trị doanh nghiệp,0,3,1
611,13,12,Kế toán cơ bản,0,3,1
612,13,13,Môi trường và con người ,0,3,1
613,13,14,Giao tiếp kinh doanh,0,3,1
614,13,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
615,13,16,Những môn chính học kỳ 4,1,4,0
616,13,17,Hệ quản trị cơ sở dữ liệu,0,4,1
617,13,18,Tương tác người máy,0,4,1
618,13,19,Thương mại điện tử,0,4,1
619,13,20,Lập trình hướng sự kiện với công nghệ .NET,1,4,2
620,13,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
621,13,22,Lập trình GUI với Qt Framework,0,4,2
622,13,23,Những môn chính học kỳ 5,1,5,0
623,13,24,Tâm lí học đại cương,0,5,1
624,13,25,Cơ sở văn hóa Việt Nam,0,5,1
625,13,26,Xã hội học,0,5,1
626,13,27,Tiếng Việt thực hành,0,5,1
627,13,28,Âm nhạc - Nhạc lý và Guitar căn bản,1,5,1
628,13,29,Hội họa,0,5,1
629,13,30,Những môn chính học kỳ 6,1,6,0
630,13,31,Lập trình phân tán với công nghệ .NET,0,6,1
631,13,32,Lập trình phân tán với công nghệ Java,1,6,1
632,13,33,Lập trình mạng với Qt Framework,0,6,1
633,13,34,Khai thác dữ liệu và ứng dụng,0,6,2
634,13,35,Kỹ thuật điện tử ,0,6,2
635,13,36,Lập trình phân tích dữ liệu 1,0,6,2
636,13,37,Những môn chính học kỳ 7,1,7,0
637,13,38,Lập trình WWW (.NET),0,7,1
638,13,39,Lập trình WWW (Java),1,7,1
639,13,40,Lập trình IoTs,0,7,1
640,13,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
641,13,42,Những môn chính học kỳ 8,1,8,0
642,13,43,Lập trình phân tích dữ liệu 2 ,0,8,1
643,13,44,Automat & ngôn ngữ hình thức ,0,8,1
644,13,45,Lập trình thiết bị di động nâng cao ,0,8,1
645,13,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
646,13,47,Nhập môn dữ liệu lớn ,0,8,2
647,13,48,Quản lý dự án CNTT,1,8,2
648,13,49,Tiếp thị điện tử ,0,8,2
649,13,50,Những môn chính học kỳ 9,1,9,0
650,14,1,Những môn chính học kỳ 1,1,1,0
651,14,2,Những môn chính học kỳ 2,1,1,0
652,14,3,Logic học,0,2,1
653,14,4,Phương pháp tính,0,2,1
654,14,5,Vật lý đại cương,1,2,1
655,14,6,Toán ứng dụng,0,2,1
656,14,7,Hàm phức và phép biến đổi Laplace,0,2,1
657,14,8,Những môn chính học kỳ 3,1,3,0
658,14,9,Kỹ năng xây dựng kế hoạch ,1,3,1
659,14,10,Quản trị học,0,3,1
660,14,11,Quản trị doanh nghiệp,0,3,1
661,14,12,Kế toán cơ bản,0,3,1
662,14,13,Môi trường và con người ,0,3,1
663,14,14,Giao tiếp kinh doanh,0,3,1
664,14,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
665,14,16,Những môn chính học kỳ 4,1,4,0
666,14,17,Hệ quản trị cơ sở dữ liệu,1,4,1
667,14,18,Tương tác người máy,0,4,1
668,14,19,Thương mại điện tử,0,4,1
669,14,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
670,14,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
671,14,22,Lập trình GUI với Qt Framework,0,4,2
672,14,23,Những môn chính học kỳ 5,1,5,0
673,14,24,Tâm lí học đại cương,1,5,1
674,14,25,Cơ sở văn hóa Việt Nam,0,5,1
675,14,26,Xã hội học,0,5,1
676,14,27,Tiếng Việt thực hành,0,5,1
677,14,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
678,14,29,Hội họa,0,5,1
679,14,30,Những môn chính học kỳ 6,1,6,0
680,14,31,Lập trình phân tán với công nghệ .NET,0,6,1
681,14,32,Lập trình phân tán với công nghệ Java,1,6,1
682,14,33,Lập trình mạng với Qt Framework,0,6,1
683,14,34,Khai thác dữ liệu và ứng dụng,0,6,2
684,14,35,Kỹ thuật điện tử ,0,6,2
685,14,36,Lập trình phân tích dữ liệu 1,1,6,2
686,14,37,Những môn chính học kỳ 7,1,7,0
687,14,38,Lập trình WWW (.NET),0,7,1
688,14,39,Lập trình WWW (Java),1,7,1
689,14,40,Lập trình IoTs,0,7,1
690,14,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
691,14,42,Những môn chính học kỳ 8,1,8,0
692,14,43,Lập trình phân tích dữ liệu 2 ,0,8,1
693,14,44,Automat & ngôn ngữ hình thức ,0,8,1
694,14,45,Lập trình thiết bị di động nâng cao ,0,8,1
695,14,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
696,14,47,Nhập môn dữ liệu lớn ,0,8,2
697,14,48,Quản lý dự án CNTT,0,8,2
698,14,49,Tiếp thị điện tử ,1,8,2
699,14,50,Những môn chính học kỳ 9,1,9,0
700,15,1,Những môn chính học kỳ 1,1,1,0
701,15,2,Những môn chính học kỳ 2,1,1,0
702,15,3,Logic học,0,2,1
703,15,4,Phương pháp tính,0,2,1
704,15,5,Vật lý đại cương,1,2,1
705,15,6,Toán ứng dụng,0,2,1
706,15,7,Hàm phức và phép biến đổi Laplace,0,2,1
707,15,8,Những môn chính học kỳ 3,1,3,0
708,15,9,Kỹ năng xây dựng kế hoạch ,1,3,1
709,15,10,Quản trị học,0,3,1
710,15,11,Quản trị doanh nghiệp,0,3,1
711,15,12,Kế toán cơ bản,0,3,1
712,15,13,Môi trường và con người ,0,3,1
713,15,14,Giao tiếp kinh doanh,0,3,1
714,15,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
715,15,16,Những môn chính học kỳ 4,1,4,0
716,15,17,Hệ quản trị cơ sở dữ liệu,1,4,1
717,15,18,Tương tác người máy,0,4,1
718,15,19,Thương mại điện tử,0,4,1
719,15,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
720,15,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
721,15,22,Lập trình GUI với Qt Framework,0,4,2
722,15,23,Những môn chính học kỳ 5,1,5,0
723,15,24,Tâm lí học đại cương,0,5,1
724,15,25,Cơ sở văn hóa Việt Nam,0,5,1
725,15,26,Xã hội học,0,5,1
726,15,27,Tiếng Việt thực hành,1,5,1
727,15,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
728,15,29,Hội họa,0,5,1
729,15,30,Những môn chính học kỳ 6,1,6,0
730,15,31,Lập trình phân tán với công nghệ .NET,1,6,1
731,15,32,Lập trình phân tán với công nghệ Java,0,6,1
732,15,33,Lập trình mạng với Qt Framework,0,6,1
733,15,34,Khai thác dữ liệu và ứng dụng,1,6,2
734,15,35,Kỹ thuật điện tử ,0,6,2
735,15,36,Lập trình phân tích dữ liệu 1,0,6,2
736,15,37,Những môn chính học kỳ 7,1,7,0
737,15,38,Lập trình WWW (.NET),1,7,1
738,15,39,Lập trình WWW (Java),0,7,1
739,15,40,Lập trình IoTs,0,7,1
740,15,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
741,15,42,Những môn chính học kỳ 8,1,8,0
742,15,43,Lập trình phân tích dữ liệu 2 ,0,8,1
743,15,44,Automat & ngôn ngữ hình thức ,0,8,1
744,15,45,Lập trình thiết bị di động nâng cao ,1,8,1
745,15,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
746,15,47,Nhập môn dữ liệu lớn ,0,8,2
747,15,48,Quản lý dự án CNTT,0,8,2
748,15,49,Tiếp thị điện tử ,0,8,2
749,15,50,Những môn chính học kỳ 9,1,9,0
750,16,1,Những môn chính học kỳ 1,1,1,0
751,16,2,Những môn chính học kỳ 2,1,1,0
752,16,3,Logic học,0,2,1
753,16,4,Phương pháp tính,0,2,1
754,16,5,Vật lý đại cương,1,2,1
755,16,6,Toán ứng dụng,0,2,1
756,16,7,Hàm phức và phép biến đổi Laplace,0,2,1
757,16,8,Những môn chính học kỳ 3,1,3,0
758,16,9,Kỹ năng xây dựng kế hoạch ,0,3,1
759,16,10,Quản trị học,0,3,1
760,16,11,Quản trị doanh nghiệp,0,3,1
761,16,12,Kế toán cơ bản,0,3,1
762,16,13,Môi trường và con người ,0,3,1
763,16,14,Giao tiếp kinh doanh,1,3,1
764,16,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
765,16,16,Những môn chính học kỳ 4,1,4,0
766,16,17,Hệ quản trị cơ sở dữ liệu,0,4,1
767,16,18,Tương tác người máy,0,4,1
768,16,19,Thương mại điện tử,0,4,1
769,16,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
770,16,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
771,16,22,Lập trình GUI với Qt Framework,0,4,2
772,16,23,Những môn chính học kỳ 5,1,5,0
773,16,24,Tâm lí học đại cương,1,5,1
774,16,25,Cơ sở văn hóa Việt Nam,0,5,1
775,16,26,Xã hội học,0,5,1
776,16,27,Tiếng Việt thực hành,0,5,1
777,16,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
778,16,29,Hội họa,0,5,1
779,16,30,Những môn chính học kỳ 6,1,6,0
780,16,31,Lập trình phân tán với công nghệ .NET,0,6,1
781,16,32,Lập trình phân tán với công nghệ Java,1,6,1
782,16,33,Lập trình mạng với Qt Framework,0,6,1
783,16,34,Khai thác dữ liệu và ứng dụng,0,6,2
784,16,35,Kỹ thuật điện tử ,0,6,2
785,16,36,Lập trình phân tích dữ liệu 1,0,6,2
786,16,37,Những môn chính học kỳ 7,1,7,0
787,16,38,Lập trình WWW (.NET),0,7,1
788,16,39,Lập trình WWW (Java),1,7,1
789,16,40,Lập trình IoTs,0,7,1
790,16,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
791,16,42,Những môn chính học kỳ 8,1,8,0
792,16,43,Lập trình phân tích dữ liệu 2 ,0,8,1
793,16,44,Automat & ngôn ngữ hình thức ,0,8,1
794,16,45,Lập trình thiết bị di động nâng cao ,0,8,1
795,16,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
796,16,47,Nhập môn dữ liệu lớn ,0,8,2
797,16,48,Quản lý dự án CNTT,1,8,2
798,16,49,Tiếp thị điện tử ,0,8,2
799,16,50,Những môn chính học kỳ 9,1,9,0
800,17,1,Những môn chính học kỳ 1,1,1,0
801,17,2,Những môn chính học kỳ 2,1,1,0
802,17,3,Logic học,0,2,1
803,17,4,Phương pháp tính,1,2,1
804,17,5,Vật lý đại cương,0,2,1
805,17,6,Toán ứng dụng,0,2,1
806,17,7,Hàm phức và phép biến đổi Laplace,0,2,1
807,17,8,Những môn chính học kỳ 3,1,3,0
808,17,9,Kỹ năng xây dựng kế hoạch ,1,3,1
809,17,10,Quản trị học,0,3,1
810,17,11,Quản trị doanh nghiệp,0,3,1
811,17,12,Kế toán cơ bản,0,3,1
812,17,13,Môi trường và con người ,0,3,1
813,17,14,Giao tiếp kinh doanh,0,3,1
814,17,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
815,17,16,Những môn chính học kỳ 4,1,4,0
816,17,17,Hệ quản trị cơ sở dữ liệu,1,4,1
817,17,18,Tương tác người máy,0,4,1
818,17,19,Thương mại điện tử,0,4,1
819,17,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
820,17,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
821,17,22,Lập trình GUI với Qt Framework,0,4,2
822,17,23,Những môn chính học kỳ 5,1,5,0
823,17,24,Tâm lí học đại cương,0,5,1
824,17,25,Cơ sở văn hóa Việt Nam,0,5,1
825,17,26,Xã hội học,0,5,1
826,17,27,Tiếng Việt thực hành,0,5,1
827,17,28,Âm nhạc - Nhạc lý và Guitar căn bản,1,5,1
828,17,29,Hội họa,0,5,1
829,17,30,Những môn chính học kỳ 6,1,6,0
830,17,31,Lập trình phân tán với công nghệ .NET,0,6,1
831,17,32,Lập trình phân tán với công nghệ Java,1,6,1
832,17,33,Lập trình mạng với Qt Framework,0,6,1
833,17,34,Khai thác dữ liệu và ứng dụng,0,6,2
834,17,35,Kỹ thuật điện tử ,0,6,2
835,17,36,Lập trình phân tích dữ liệu 1,0,6,2
836,17,37,Những môn chính học kỳ 7,1,7,0
837,17,38,Lập trình WWW (.NET),0,7,1
838,17,39,Lập trình WWW (Java),1,7,1
839,17,40,Lập trình IoTs,0,7,1
840,17,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
841,17,42,Những môn chính học kỳ 8,1,8,0
842,17,43,Lập trình phân tích dữ liệu 2 ,0,8,1
843,17,44,Automat & ngôn ngữ hình thức ,0,8,1
844,17,45,Lập trình thiết bị di động nâng cao ,0,8,1
845,17,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
846,17,47,Nhập môn dữ liệu lớn ,0,8,2
847,17,48,Quản lý dự án CNTT,1,8,2
848,17,49,Tiếp thị điện tử ,0,8,2
849,17,50,Những môn chính học kỳ 9,1,9,0
850,18,1,Những môn chính học kỳ 1,1,1,0
851,18,2,Những môn chính học kỳ 2,1,1,0
852,18,3,Logic học,0,2,1
853,18,4,Phương pháp tính,0,2,1
854,18,5,Vật lý đại cương,1,2,1
855,18,6,Toán ứng dụng,0,2,1
856,18,7,Hàm phức và phép biến đổi Laplace,0,2,1
857,18,8,Những môn chính học kỳ 3,1,3,0
858,18,9,Kỹ năng xây dựng kế hoạch ,0,3,1
859,18,10,Quản trị học,0,3,1
860,18,11,Quản trị doanh nghiệp,1,3,1
861,18,12,Kế toán cơ bản,0,3,1
862,18,13,Môi trường và con người ,0,3,1
863,18,14,Giao tiếp kinh doanh,0,3,1
864,18,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
865,18,16,Những môn chính học kỳ 4,1,4,0
866,18,17,Hệ quản trị cơ sở dữ liệu,1,4,1
867,18,18,Tương tác người máy,0,4,1
868,18,19,Thương mại điện tử,0,4,1
869,18,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
870,18,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
871,18,22,Lập trình GUI với Qt Framework,0,4,2
872,18,23,Những môn chính học kỳ 5,1,5,0
873,18,24,Tâm lí học đại cương,0,5,1
874,18,25,Cơ sở văn hóa Việt Nam,1,5,1
875,18,26,Xã hội học,0,5,1
876,18,27,Tiếng Việt thực hành,0,5,1
877,18,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
878,18,29,Hội họa,0,5,1
879,18,30,Những môn chính học kỳ 6,1,6,0
880,18,31,Lập trình phân tán với công nghệ .NET,0,6,1
881,18,32,Lập trình phân tán với công nghệ Java,1,6,1
882,18,33,Lập trình mạng với Qt Framework,0,6,1
883,18,34,Khai thác dữ liệu và ứng dụng,0,6,2
884,18,35,Kỹ thuật điện tử ,0,6,2
885,18,36,Lập trình phân tích dữ liệu 1,0,6,2
886,18,37,Những môn chính học kỳ 7,1,7,0
887,18,38,Lập trình WWW (.NET),0,7,1
888,18,39,Lập trình WWW (Java),1,7,1
889,18,40,Lập trình IoTs,0,7,1
890,18,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
891,18,42,Những môn chính học kỳ 8,1,8,0
892,18,43,Lập trình phân tích dữ liệu 2 ,0,8,1
893,18,44,Automat & ngôn ngữ hình thức ,0,8,1
894,18,45,Lập trình thiết bị di động nâng cao ,0,8,1
895,18,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
896,18,47,Nhập môn dữ liệu lớn ,0,8,2
897,18,48,Quản lý dự án CNTT,1,8,2
898,18,49,Tiếp thị điện tử ,0,8,2
899,18,50,Những môn chính học kỳ 9,1,9,0
900,19,1,Những môn chính học kỳ 1,1,1,0
901,19,2,Những môn chính học kỳ 2,1,1,0
902,19,3,Logic học,0,2,1
903,19,4,Phương pháp tính,0,2,1
904,19,5,Vật lý đại cương,0,2,1
905,19,6,Toán ứng dụng,0,2,1
906,19,7,Hàm phức và phép biến đổi Laplace,0,2,1
907,19,8,Những môn chính học kỳ 3,1,3,0
908,19,9,Kỹ năng xây dựng kế hoạch ,0,3,1
909,19,10,Quản trị học,0,3,1
910,19,11,Quản trị doanh nghiệp,0,3,1
911,19,12,Kế toán cơ bản,0,3,1
912,19,13,Môi trường và con người ,0,3,1
913,19,14,Giao tiếp kinh doanh,0,3,1
914,19,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
915,19,16,Những môn chính học kỳ 4,1,4,0
916,19,17,Hệ quản trị cơ sở dữ liệu,0,4,1
917,19,18,Tương tác người máy,0,4,1
918,19,19,Thương mại điện tử,0,4,1
919,19,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
920,19,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
